objID,raMean,decMean,nDetections,ng,nr,ni,nz,ny,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,yMeanPSFMag,yMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,rMeanKronMag,rMeanKronMagErr,iMeanKronMag,iMeanKronMagErr,zMeanKronMag,zMeanKronMagErr,yMeanKronMag,yMeanKronMagErr
171020248706916794,24.870689135595228,52.52175705609156,72,14,12,20,13,13,18.272199630737305,0.004048999864608049,17.49690055847168,0.0028899998869746923,17.16819953918457,0.004629999864846468,16.992900848388672,0.006901000160723925,16.871400833129883,0.006269000004976988,18.346799850463867,0.0075079998932778835,17.547100067138672,0.006686000153422356,17.220300674438477,0.006539999973028898,17.035999298095703,0.006951000075787306,16.937000274658203,0.010707000270485878
171340250391220610,25.03912723915176,52.78324402376915,63,11,13,13,14,12,21.296499252319336,0.032037001103162766,19.940500259399414,0.015848999843001366,19.143699645996094,0.01153200026601553,18.744800567626953,0.022571999579668045,18.513900756835938,0.031189000234007835,21.38990020751953,0.06060099974274635,20.00589942932129,0.026839999482035637,19.20800018310547,0.022794999182224274,18.81170082092285,0.010437999852001667,18.604799270629883,0.04746999964118004
171340250414520028,25.04146554052284,52.782783128350104,66,14,13,14,14,11,20.202800750732422,0.016070999205112457,19.47170066833496,0.006674999836832285,19.171300888061523,0.008194999769330025,19.022199630737305,0.0073830001056194305,18.92690086364746,0.04104800149798393,20.347000122070312,0.036205001175403595,19.591299057006836,0.022257000207901,19.28849983215332,0.023685000836849213,19.10810089111328,0.013729999773204327,19.067699432373047,0.07337100058794022
171340250423389629,25.042337767215002,52.790772010378184,66,14,13,14,13,12,17.15719985961914,0.002756000030785799,16.33209991455078,0.003157000057399273,15.993300437927246,0.002535999985411763,15.834699630737305,0.006376999896019697,15.70359992980957,0.0046640001237392426,17.207500457763672,0.002580000087618828,16.3656005859375,0.0044280001893639565,15.99209976196289,0.0054350001737475395,15.795599937438965,0.005040000192821026,15.662400245666504,0.005162999965250492
171340250520523170,25.0521495052407,52.7853567266997,61,11,11,14,13,12,21.743999481201172,0.044571999460458755,20.282100677490234,0.015015999786555767,19.127300262451172,0.010173000395298004,18.573699951171875,0.020315999165177345,18.274200439453125,0.02081100083887577,21.934200286865234,0.11113899946212769,20.45870018005371,0.014406999573111534,19.22260093688965,0.01983099989593029,18.655099868774414,0.01875999942421913,18.421300888061523,0.02174600027501583
171340250575147514,25.057523568902962,52.78900900522103,65,14,13,14,13,11,18.545799255371094,0.004184999968856573,18.03219985961914,0.006047000177204609,17.781400680541992,0.005985999945551157,17.684200286865234,0.00609199982136488,17.589000701904297,0.011063000187277794,18.639699935913086,0.005191999953240156,18.12929916381836,0.013369999825954437,17.86840057373047,0.009018000215291977,17.782899856567383,0.0228240005671978,17.731199264526367,0.02151400037109852
171340250656491497,25.06563540256037,52.78399672468778,59,12,12,16,11,8,20.90880012512207,0.026506999507546425,20.163700103759766,0.03249200060963631,19.773000717163086,0.019412999972701073,19.653600692749023,0.018688000738620758,19.457399368286133,0.07479500025510788,21.095800399780273,0.05191100016236305,20.331600189208984,0.030616000294685364,19.864599227905273,0.025902999565005302,19.746000289916992,0.07477399706840515,19.665300369262695,0.1728540062904358
171340250732860834,25.073227233530403,52.78346058818701,66,14,12,17,12,11,20.79520034790039,0.01243599969893694,19.956100463867188,0.019363999366760254,19.588300704956055,0.01933000050485134,19.368600845336914,0.027595000341534615,19.176000595092773,0.03148400038480759,20.84980010986328,0.03915499895811081,20.035999298095703,0.03869999945163727,19.613100051879883,0.03360399976372719,19.247299194335938,0.028636999428272247,19.028499603271484,0.07755099982023239
171340250741749943,25.074180286123617,52.79103404621034,68,13,11,18,14,12,17.95669937133789,0.005131999962031841,17.292600631713867,0.003524000057950616,16.988100051879883,0.0031190000008791685,16.857799530029297,0.006089999806135893,16.728300094604492,0.006622000131756067,18.03660011291504,0.005051000043749809,17.364700317382812,0.00890399981290102,17.06060028076172,0.0038950000889599323,16.928499221801758,0.006901000160723925,16.830799102783203,0.010753000155091286
171340250770680577,25.077166312195004,52.78322351909989,53,11,9,16,12,5,21.614500045776367,0.039524998515844345,20.731199264526367,0.054822999984025955,20.367300033569336,0.025276999920606613,20.154499053955078,0.04694699868559837,19.84079933166504,0.1223130002617836,21.584199905395508,0.12127500027418137,20.84480094909668,0.10010799765586853,20.5137996673584,0.06035099923610687,20.283300399780273,0.09582100063562393,19.76810073852539,0.07607699930667877
171340250827443808,25.08287257719758,52.78602850806762,54,12,10,16,12,4,21.422199249267578,0.05728200078010559,20.69099998474121,0.016442999243736267,20.368999481201172,0.02980099990963936,20.130199432373047,0.04374900087714195,19.943500518798828,0.06517200171947479,21.459800720214844,0.07868000119924545,20.914600372314453,0.023049000650644302,20.4606990814209,0.05206799879670143,20.185800552368164,0.07285100221633911,20.149099349975586,0.11161699891090393
171340251017675944,25.101762302370712,52.78770761643745,57,12,10,14,9,12,18.209800720214844,0.005754000041633844,17.48110008239746,0.005018999800086021,17.134199142456055,0.004606000147759914,16.976999282836914,0.004980000201612711,16.844900131225586,0.00812899973243475,18.283899307250977,0.008394000120460987,17.55419921875,0.0037189999129623175,17.207199096679688,0.004689999856054783,17.03499984741211,0.004499000031501055,16.91390037536621,0.01976200006902218
171340251030311113,25.10303692202887,52.78367923647424,66,14,13,14,15,10,16.98509979248047,0.002145000034943223,16.090700149536133,0.002128999913111329,15.656700134277344,0.002274000085890293,15.437800407409668,0.00533499987795949,15.281000137329102,0.00685499981045723,17.054399490356445,0.0025599999353289604,16.14929962158203,0.002819000044837594,15.715399742126465,0.002454000059515238,15.497400283813477,0.0025160000659525394,15.314200401306152,0.0011259999591857195
171340251039414505,25.103957174888205,52.78650395730674,56,12,10,13,12,9,19.758699417114258,0.015008999966084957,19.043899536132812,0.007884999737143517,18.736299514770508,0.006331999786198139,18.56599998474121,0.009208999574184418,18.425500869750977,0.01360700000077486,19.876300811767578,0.01928200013935566,19.19339942932129,0.014789000153541565,18.84510040283203,0.014964000321924686,18.688400268554688,0.022355999797582626,18.49690055847168,0.03416600078344345
171340251076447223,25.10766334031748,52.78873844041803,51,11,11,12,12,5,21.288799285888672,0.06638099998235703,20.554100036621094,0.031766001135110855,20.188400268554688,0.025474999099969864,20.105300903320312,0.056758999824523926,19.90519905090332,0.03386300057172775,21.532100677490234,0.06401100009679794,20.76689910888672,0.03881499916315079,20.25830078125,0.06086599826812744,20.343700408935547,0.0687049999833107,20.118200302124023,0.08079099655151367
